_id,flight._id,flight.FlightID,flight.Airline,flight.ScheduledDeparture,flight.ActualDeparture,flight.Gate,flight.DelayMinutes,flight.DeparturePlace,flight.DestinationPlace,baggage[0]._id,baggage[1]._id,baggage[2]._id,baggage[3]._id,baggage[4]._id,baggage[5]._id,baggage[6]._id,baggage[7]._id,baggage[8]._id,baggage[9]._id,baggage[10]._id,baggage[11]._id,baggage[12]._id,baggage[13]._id,baggage[14]._id,baggage[15]._id,baggage[0].BagID,baggage[1].BagID,baggage[2].BagID,baggage[3].BagID,baggage[4].BagID,baggage[5].BagID,baggage[6].BagID,baggage[7].BagID,baggage[8].BagID,baggage[9].BagID,baggage[10].BagID,baggage[11].BagID,baggage[12].BagID,baggage[13].BagID,baggage[14].BagID,baggage[15].BagID,baggage[0].PassengerID,baggage[1].PassengerID,baggage[2].PassengerID,baggage[3].PassengerID,baggage[4].PassengerID,baggage[5].PassengerID,baggage[6].PassengerID,baggage[7].PassengerID,baggage[8].PassengerID,baggage[9].PassengerID,baggage[10].PassengerID,baggage[11].PassengerID,baggage[12].PassengerID,baggage[13].PassengerID,baggage[14].PassengerID,baggage[15].PassengerID,baggage[0].FlightID,baggage[1].FlightID,baggage[2].FlightID,baggage[3].FlightID,baggage[4].FlightID,baggage[5].FlightID,baggage[6].FlightID,baggage[7].FlightID,baggage[8].FlightID,baggage[9].FlightID,baggage[10].FlightID,baggage[11].FlightID,baggage[12].FlightID,baggage[13].FlightID,baggage[14].FlightID,baggage[15].FlightID,baggage[0].LoadStatus,baggage[1].LoadStatus,baggage[2].LoadStatus,baggage[3].LoadStatus,baggage[4].LoadStatus,baggage[5].LoadStatus,baggage[6].LoadStatus,baggage[7].LoadStatus,baggage[8].LoadStatus,baggage[9].LoadStatus,baggage[10].LoadStatus,baggage[11].LoadStatus,baggage[12].LoadStatus,baggage[13].LoadStatus,baggage[14].LoadStatus,baggage[15].LoadStatus,last_updated,passengers[0]._id,passengers[1]._id,passengers[2]._id,passengers[3]._id,passengers[4]._id,passengers[5]._id,passengers[6]._id,passengers[7]._id,passengers[0].PassengerID,passengers[1].PassengerID,passengers[2].PassengerID,passengers[3].PassengerID,passengers[4].PassengerID,passengers[5].PassengerID,passengers[6].PassengerID,passengers[7].PassengerID,passengers[0].FlightID,passengers[1].FlightID,passengers[2].FlightID,passengers[3].FlightID,passengers[4].FlightID,passengers[5].FlightID,passengers[6].FlightID,passengers[7].FlightID,passengers[0].CheckInTime,passengers[1].CheckInTime,passengers[2].CheckInTime,passengers[3].CheckInTime,passengers[4].CheckInTime,passengers[5].CheckInTime,passengers[6].CheckInTime,passengers[7].CheckInTime,passengers[0].BoardingPassIssued,passengers[1].BoardingPassIssued,passengers[2].BoardingPassIssued,passengers[3].BoardingPassIssued,passengers[4].BoardingPassIssued,passengers[5].BoardingPassIssued,passengers[6].BoardingPassIssued,passengers[7].BoardingPassIssued,passengers[0].Gate,passengers[1].Gate,passengers[2].Gate,passengers[3].Gate,passengers[4].Gate,passengers[5].Gate,passengers[6].Gate,passengers[7].Gate
68bdee92245a927ffb268f4b,68bb1b8af209a8b6c3314b08,FL1041,Etihad,2025-08-29 01:30:00,2025-08-29 01:40:00,G17,10,Dubai,Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee93245a927ffb268f4c,68bb1b8bf209a8b6c3314b09,FL1042,British Airways,2025-08-29 02:00:00,2025-08-29 02:25:00,G8,25,Dubai,Paris,68bb1e3af209a8b6c3315061,68bdeedd6d2564f9a09da7ae,,,,,,,,,,,,,,,BAG1410,BAG1410,,,,,,,,,,,,,,,PAX1435,PAX1435,,,,,,,,,,,,,,,FL1042,FL1042,,,,,,,,,,,,,,,Missing,Missing,,,,,,,,,,,,,,,2025-09-08 02:15:23,68bb1d00f209a8b6c3314df0,68bb1d4cf209a8b6c3314e86,68bdeec46d2564f9a09da645,68bdeee36d2564f9a09da7fd,,,,,PAX1285,PAX1435,PAX1285,PAX1435,,,,,FL1042,FL1042,FL1042,FL1042,,,,,2025-08-29 00:23:00,2025-08-29 00:12:00,2025-08-29 00:23:00,2025-08-29 00:12:00,,,,,false,false,false,false,,,,,G8,G8,G8,G8,,,,
68bdee93245a927ffb268f4d,68bb1c30f209a8b6c3314c52,FL1371,Qatar Airways,2025-09-04 22:30:00,2025-09-04 23:30:00,G12,60,Dubai,London,68bb1d83f209a8b6c3314ef4,68bb1dd0f209a8b6c3314f8e,68bdee926d2564f9a09da367,68bdeeb16d2564f9a09da52e,,,,,,,,,,,,,BAG1045,BAG1199,BAG1045,BAG1199,,,,,,,,,,,,,PAX1207,PAX1207,PAX1207,PAX1207,,,,,,,,,,,,,FL1371,FL1371,FL1371,FL1371,,,,,,,,,,,,,Missing,Not Loaded,Missing,Not Loaded,,,,,,,,,,,,,2025-09-08 02:15:19,68bb1cd9f209a8b6c3314da2,68bb1d43f209a8b6c3314e75,68bdeeb46d2564f9a09da55b,68bdeedf6d2564f9a09da7ca,,,,,PAX1207,PAX1418,PAX1207,PAX1418,,,,,FL1371,FL1371,FL1371,FL1371,,,,,2025-09-04 20:17:00,2025-09-04 21:30:00,2025-09-04 20:17:00,2025-09-04 21:30:00,,,,,true,false,true,false,,,,,G12,G12,G12,G12,,,,
68bdee93245a927ffb268f4e,68bb1bfff209a8b6c3314bf0,FL1273,Qatar Airways,2025-09-02 21:30:00,2025-09-02 22:30:00,G5,60,Dubai,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:50,68bb1c87f209a8b6c3314cfe,68bdee926d2564f9a09da369,,,,,,,PAX1043,PAX1043,,,,,,,FL1273,FL1273,,,,,,,2025-09-02 20:37:00,2025-09-02 20:37:00,,,,,,,false,false,,,,,,,G5,G5,,,,,,
68bdee93245a927ffb268f4f,68bb1b8bf209a8b6c3314b0a,FL1043,Turkish Airlines,2025-08-29 02:30:00,2025-08-29 02:40:00,G8,10,Dubai,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee93245a927ffb268f50,68bb1b8cf209a8b6c3314b0b,FL1044,Singapore Airlines,2025-08-29 03:00:00,2025-08-29 03:00:00,G20,0,Dubai,Sydney,68bb1dbef209a8b6c3314f69,68bb1e0ef209a8b6c331500a,68bdeeaa6d2564f9a09da4bd,68bdeecb6d2564f9a09da6a6,,,,,,,,,,,,,BAG1162,BAG1323,BAG1162,BAG1323,,,,,,,,,,,,,PAX1168,PAX1168,PAX1168,PAX1168,,,,,,,,,,,,,FL1044,FL1044,FL1044,FL1044,,,,,,,,,,,,,Not Loaded,Missing,Not Loaded,Missing,,,,,,,,,,,,,2025-09-08 02:14:59,68bb1cc5f209a8b6c3314d7b,68bdeeac6d2564f9a09da4e6,,,,,,,PAX1168,PAX1168,,,,,,,FL1044,FL1044,,,,,,,2025-08-29 01:25:00,2025-08-29 01:25:00,,,,,,,false,false,,,,,,,G20,G20,,,,,,
68bdee93245a927ffb268f51,68bb1c07f209a8b6c3314c00,FL1289,Turkish Airlines,2025-09-03 05:30:00,2025-09-03 05:45:00,G1,15,Dubai,Bangkok,68bb1d84f209a8b6c3314ef6,68bb1d8cf209a8b6c3314f07,68bb1da1f209a8b6c3314f2f,68bb1daaf209a8b6c3314f42,68bb1e00f209a8b6c3314fee,68bb1e04f209a8b6c3314ff6,68bdee936d2564f9a09da36d,68bdee966d2564f9a09da39c,68bdee9e6d2564f9a09da412,68bdeea26d2564f9a09da449,68bdeec56d2564f9a09da64d,68bdeec76d2564f9a09da666,,,,,BAG1047,BAG1064,BAG1104,BAG1123,BAG1295,BAG1303,BAG1047,BAG1064,BAG1104,BAG1123,BAG1295,BAG1303,,,,,PAX1165,PAX1350,PAX1126,PAX1165,PAX1165,PAX1165,PAX1165,PAX1350,PAX1126,PAX1165,PAX1165,PAX1165,,,,,FL1289,FL1289,FL1289,FL1289,FL1289,FL1289,FL1289,FL1289,FL1289,FL1289,FL1289,FL1289,,,,,Missing,Missing,Not Loaded,Missing,Not Loaded,Not Loaded,Missing,Missing,Not Loaded,Missing,Not Loaded,Not Loaded,,,,,2025-09-08 02:15:06,68bb1cb0f209a8b6c3314d51,68bb1cc4f209a8b6c3314d78,68bb1d21f209a8b6c3314e31,68bdeea46d2564f9a09da465,68bdeeac6d2564f9a09da4dd,68bdeed26d2564f9a09da704,,,PAX1126,PAX1165,PAX1350,PAX1126,PAX1165,PAX1350,,,FL1289,FL1289,FL1289,FL1289,FL1289,FL1289,,,2025-09-03 04:57:00,2025-09-03 04:27:00,2025-09-03 03:30:00,2025-09-03 04:57:00,2025-09-03 04:27:00,2025-09-03 03:30:00,,,false,true,true,false,true,true,,,G1,G1,G1,G1,G1,G1,,
68bdee93245a927ffb268f52,68bb1bf3f209a8b6c3314bd8,FL1249,Etihad,2025-09-02 09:30:00,2025-09-02 09:30:00,G10,0,Dubai,Delhi,68bb1d84f209a8b6c3314ef7,68bdee936d2564f9a09da370,,,,,,,,,,,,,,,BAG1048,BAG1048,,,,,,,,,,,,,,,PAX1053,PAX1053,,,,,,,,,,,,,,,FL1249,FL1249,,,,,,,,,,,,,,,Loaded,Loaded,,,,,,,,,,,,,,,2025-09-08 02:14:45,68bb1c8cf209a8b6c3314d08,68bdee946d2564f9a09da388,,,,,,,PAX1053,PAX1053,,,,,,,FL1249,FL1249,,,,,,,2025-09-02 07:19:00,2025-09-02 07:19:00,,,,,,,true,true,,,,,,,G10,G10,,,,,,
68bdee93245a927ffb268f53,68bb1c0af209a8b6c3314c07,FL1296,Qatar Airways,2025-09-03 09:00:00,2025-09-03 09:35:00,G16,35,Dubai,Hong Kong,68bb1d9ef209a8b6c3314f29,68bb1e24f209a8b6c3315035,68bdee9d6d2564f9a09da401,68bdeed46d2564f9a09da727,,,,,,,,,,,,,BAG1098,BAG1366,BAG1098,BAG1366,,,,,,,,,,,,,PAX1282,PAX1282,PAX1282,PAX1282,,,,,,,,,,,,,FL1296,FL1296,FL1296,FL1296,,,,,,,,,,,,,Not Loaded,Missing,Not Loaded,Missing,,,,,,,,,,,,,2025-09-08 02:15:25,68bb1c88f209a8b6c3314d00,68bb1cfff209a8b6c3314ded,68bb1d50f209a8b6c3314e8e,68bdee936d2564f9a09da36e,68bdeec46d2564f9a09da63c,68bdeee46d2564f9a09da816,,,PAX1045,PAX1282,PAX1443,PAX1045,PAX1282,PAX1443,,,FL1296,FL1296,FL1296,FL1296,FL1296,FL1296,,,2025-09-03 07:01:00,2025-09-03 07:33:00,2025-09-03 08:22:00,2025-09-03 07:01:00,2025-09-03 07:33:00,2025-09-03 08:22:00,,,false,true,true,false,true,true,,,G16,G16,G16,G16,G16,G16,,
68bdee93245a927ffb268f54,68bb1b8cf209a8b6c3314b0c,FL1045,Etihad,2025-08-29 03:30:00,2025-08-29 03:50:00,G16,20,Dubai,Istanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee93245a927ffb268f55,68bb1c09f209a8b6c3314c04,FL1293,Lufthansa,2025-09-03 07:30:00,2025-09-03 07:40:00,G6,10,Dubai,Los Angeles,68bb1d85f209a8b6c3314ef8,68bb1e30f209a8b6c331504d,68bb1e61f209a8b6c33150ae,68bdee936d2564f9a09da371,68bdeed96d2564f9a09da772,68bdeeed6d2564f9a09da899,,,,,,,,,,,BAG1049,BAG1390,BAG1487,BAG1049,BAG1390,BAG1487,,,,,,,,,,,PAX1125,PAX1125,PAX1125,PAX1125,PAX1125,PAX1125,,,,,,,,,,,FL1293,FL1293,FL1293,FL1293,FL1293,FL1293,,,,,,,,,,,Not Loaded,Missing,Loaded,Not Loaded,Missing,Loaded,,,,,,,,,,,2025-09-08 02:15:33,68bb1cb0f209a8b6c3314d50,68bb1d20f209a8b6c3314e2f,68bdeea36d2564f9a09da463,68bdeed16d2564f9a09da6fd,,,,,PAX1125,PAX1348,PAX1125,PAX1348,,,,,FL1293,FL1293,FL1293,FL1293,,,,,2025-09-03 06:48:00,2025-09-03 05:56:00,2025-09-03 06:48:00,2025-09-03 05:56:00,,,,,false,true,false,true,,,,,G6,G6,G6,G6,,,,
68bdee93245a927ffb268f56,68bb1c4cf209a8b6c3314c89,FL1426,Lufthansa,2025-09-06 02:00:00,2025-09-06 02:10:00,G16,10,Dubai,Rome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:15:21,68bb1c88f209a8b6c3314d01,68bdee936d2564f9a09da372,,,,,,,PAX1046,PAX1046,,,,,,,FL1426,FL1426,,,,,,,2025-09-06 00:12:00,2025-09-06 00:12:00,,,,,,,false,false,,,,,,,G16,G16,,,,,,
68bdee93245a927ffb268f57,68bb1b8df209a8b6c3314b0d,FL1046,Singapore Airlines,2025-08-29 04:00:00,2025-08-29 04:00:00,G4,0,Dubai,Cape Town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:04,68bb1c89f209a8b6c3314d03,68bdee936d2564f9a09da378,,,,,,,PAX1048,PAX1048,,,,,,,FL1046,FL1046,,,,,,,2025-08-29 01:00:00,2025-08-29 01:00:00,,,,,,,false,false,,,,,,,G4,G4,,,,,,
68bdee94245a927ffb268f58,68bb1bcbf209a8b6c3314b88,FL1169,British Airways,2025-08-31 17:30:00,2025-08-31 18:00:00,G15,30,Dubai,Mumbai,68bb1d85f209a8b6c3314ef9,68bb1e38f209a8b6c331505d,68bb1e54f209a8b6c3315095,68bdee936d2564f9a09da374,68bdeedc6d2564f9a09da7a1,68bdeee86d2564f9a09da84f,,,,,,,,,,,BAG1050,BAG1406,BAG1462,BAG1050,BAG1406,BAG1462,,,,,,,,,,,PAX1441,PAX1441,PAX1441,PAX1441,PAX1441,PAX1441,,,,,,,,,,,FL1169,FL1169,FL1169,FL1169,FL1169,FL1169,,,,,,,,,,,Loaded,Missing,Loaded,Loaded,Missing,Loaded,,,,,,,,,,,2025-09-08 02:15:28,68bb1d4ff209a8b6c3314e8c,68bdeee46d2564f9a09da80f,,,,,,,PAX1441,PAX1441,,,,,,,FL1169,FL1169,,,,,,,2025-08-31 16:13:00,2025-08-31 16:13:00,,,,,,,true,true,,,,,,,G15,G15,,,,,,
68bdee94245a927ffb268f59,68bb1c05f209a8b6c3314bfd,FL1286,British Airways,2025-09-03 04:00:00,2025-09-03 04:35:00,G15,35,Dubai,Bangkok,68bb1d9af209a8b6c3314f22,68bb1de3f209a8b6c3314fb4,68bb1e2df209a8b6c3315047,68bb1e5bf209a8b6c33150a3,68bdee9b6d2564f9a09da3ec,68bdeeb96d2564f9a09da5a0,68bdeed86d2564f9a09da75e,68bdeeeb6d2564f9a09da878,,,,,,,,,BAG1091,BAG1237,BAG1384,BAG1476,BAG1091,BAG1237,BAG1384,BAG1476,,,,,,,,,PAX1364,PAX1364,PAX1088,PAX1324,PAX1364,PAX1364,PAX1088,PAX1324,,,,,,,,,FL1286,FL1286,FL1286,FL1286,FL1286,FL1286,FL1286,FL1286,,,,,,,,,Missing,Missing,Not Loaded,Missing,Missing,Missing,Not Loaded,Missing,,,,,,,,,2025-09-08 02:15:31,68bb1c89f209a8b6c3314d02,68bb1c9df209a8b6c3314d2b,68bb1d14f209a8b6c3314e17,68bb1d28f209a8b6c3314e3f,68bdee936d2564f9a09da375,68bdee9c6d2564f9a09da3f2,68bdeecc6d2564f9a09da6b6,68bdeed46d2564f9a09da72c,PAX1047,PAX1088,PAX1324,PAX1364,PAX1047,PAX1088,PAX1324,PAX1364,FL1286,FL1286,FL1286,FL1286,FL1286,FL1286,FL1286,FL1286,2025-09-03 01:12:00,2025-09-03 01:05:00,2025-09-03 01:45:00,2025-09-03 02:38:00,2025-09-03 01:12:00,2025-09-03 01:05:00,2025-09-03 01:45:00,2025-09-03 02:38:00,true,true,false,true,true,true,false,true,G15,G15,G15,G15,G15,G15,G15,G15
68bdee94245a927ffb268f5a,68bb1b8df209a8b6c3314b0e,FL1047,Etihad,2025-08-29 04:30:00,2025-08-29 04:50:00,G10,20,Dubai,Bangkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee94245a927ffb268f5b,68bb1b9ef209a8b6c3314b2e,FL1079,Turkish Airlines,2025-08-29 20:30:00,2025-08-29 21:10:00,G18,40,Dubai,Frankfurt,68bb1d86f209a8b6c3314efa,68bdee936d2564f9a09da377,,,,,,,,,,,,,,,BAG1051,BAG1051,,,,,,,,,,,,,,,PAX1072,PAX1072,,,,,,,,,,,,,,,FL1079,FL1079,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:14:10,68bb1c95f209a8b6c3314d1b,68bdee986d2564f9a09da3c2,,,,,,,PAX1072,PAX1072,,,,,,,FL1079,FL1079,,,,,,,2025-08-29 19:02:00,2025-08-29 19:02:00,,,,,,,false,false,,,,,,,G18,G18,,,,,,
68bdee94245a927ffb268f5c,68bb1b8ef209a8b6c3314b0f,FL1048,Air India,2025-08-29 05:00:00,2025-08-29 05:00:00,G11,0,Dubai,Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee94245a927ffb268f5d,68bb1c63f209a8b6c3314cb7,FL1472,Singapore Airlines,2025-09-07 01:00:00,2025-09-07 02:00:00,G17,60,Dubai,Zurich,68bb1d96f209a8b6c3314f1a,68bb1e3af209a8b6c3315060,68bdee9a6d2564f9a09da3d3,68bdeedd6d2564f9a09da7ab,,,,,,,,,,,,,BAG1083,BAG1409,BAG1083,BAG1409,,,,,,,,,,,,,PAX1049,PAX1067,PAX1049,PAX1067,,,,,,,,,,,,,FL1472,FL1472,FL1472,FL1472,,,,,,,,,,,,,Missing,Loaded,Missing,Loaded,,,,,,,,,,,,,2025-09-08 02:15:31,68bb1c8af209a8b6c3314d04,68bb1c93f209a8b6c3314d16,68bdee946d2564f9a09da37c,68bdee976d2564f9a09da3b3,,,,,PAX1049,PAX1067,PAX1049,PAX1067,,,,,FL1472,FL1472,FL1472,FL1472,,,,,2025-09-06 23:54:00,2025-09-06 23:24:00,2025-09-06 23:54:00,2025-09-06 23:24:00,,,,,true,false,true,false,,,,,G17,G17,G17,G17,,,,
68bdee94245a927ffb268f5e,68bb1b8ef209a8b6c3314b10,FL1049,Lufthansa,2025-08-29 05:30:00,2025-08-29 06:00:00,G1,30,Dubai,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee94245a927ffb268f5f,68bb1bf9f209a8b6c3314be5,FL1262,British Airways,2025-09-02 16:00:00,2025-09-02 16:00:00,G14,0,Dubai,Zurich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:48,68bb1c8af209a8b6c3314d05,68bdee946d2564f9a09da37e,,,,,,,PAX1050,PAX1050,,,,,,,FL1262,FL1262,,,,,,,2025-09-02 15:26:00,2025-09-02 15:26:00,,,,,,,true,true,,,,,,,G14,G14,,,,,,
68bdee94245a927ffb268f60,68bb1b8ff209a8b6c3314b11,FL1050,Air India,2025-08-29 06:00:00,2025-08-29 06:25:00,G17,25,Dubai,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:34,68bb1cd2f209a8b6c3314d94,68bdeeb26d2564f9a09da52f,,,,,,,PAX1193,PAX1193,,,,,,,FL1050,FL1050,,,,,,,2025-08-29 03:13:00,2025-08-29 03:13:00,,,,,,,false,false,,,,,,,G17,G17,,,,,,
68bdee94245a927ffb268f61,68bb1bb6f209a8b6c3314b5f,FL1128,Emirates,2025-08-30 21:00:00,2025-08-30 21:00:00,G5,0,Dubai,Istanbul,68bb1d87f209a8b6c3314efd,68bb1d98f209a8b6c3314f1d,68bb1db5f209a8b6c3314f58,68bdee946d2564f9a09da380,68bdee9a6d2564f9a09da3dd,68bdeea66d2564f9a09da48a,,,,,,,,,,,BAG1054,BAG1086,BAG1145,BAG1054,BAG1086,BAG1145,,,,,,,,,,,PAX1137,PAX1137,PAX1137,PAX1137,PAX1137,PAX1137,,,,,,,,,,,FL1128,FL1128,FL1128,FL1128,FL1128,FL1128,,,,,,,,,,,Loaded,Not Loaded,Not Loaded,Loaded,Not Loaded,Not Loaded,,,,,,,,,,,2025-09-08 02:15:28,68bb1cb6f209a8b6c3314d5c,68bb1d5af209a8b6c3314ea2,68bdeea66d2564f9a09da488,68bdeee86d2564f9a09da850,,,,,PAX1137,PAX1463,PAX1137,PAX1463,,,,,FL1128,FL1128,FL1128,FL1128,,,,,2025-08-30 20:22:00,2025-08-30 18:51:00,2025-08-30 20:22:00,2025-08-30 18:51:00,,,,,true,false,true,false,,,,,G5,G5,G5,G5,,,,
68bdee94245a927ffb268f62,68bb1b8ff209a8b6c3314b12,FL1051,Turkish Airlines,2025-08-29 06:30:00,2025-08-29 07:00:00,G18,30,Dubai,Cape Town,68bb1e3ff209a8b6c331506b,68bdeedf6d2564f9a09da7ce,,,,,,,,,,,,,,,BAG1420,BAG1420,,,,,,,,,,,,,,,PAX1345,PAX1345,,,,,,,,,,,,,,,FL1051,FL1051,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:15:20,68bb1d1ef209a8b6c3314e2c,68bdeed06d2564f9a09da6f4,,,,,,,PAX1345,PAX1345,,,,,,,FL1051,FL1051,,,,,,,2025-08-29 05:20:00,2025-08-29 05:20:00,,,,,,,true,true,,,,,,,G18,G18,,,,,,
68bdee95245a927ffb268f63,68bb1bb4f209a8b6c3314b5a,FL1123,Air India,2025-08-30 18:30:00,2025-08-30 18:45:00,G20,15,Dubai,Zurich,68bb1d88f209a8b6c3314efe,68bb1dc2f209a8b6c3314f72,68bdee946d2564f9a09da383,68bdeeab6d2564f9a09da4d8,,,,,,,,,,,,,BAG1055,BAG1171,BAG1055,BAG1171,,,,,,,,,,,,,PAX1145,PAX1145,PAX1145,PAX1145,,,,,,,,,,,,,FL1123,FL1123,FL1123,FL1123,,,,,,,,,,,,,Missing,Missing,Missing,Missing,,,,,,,,,,,,,2025-09-08 02:14:28,68bb1cbaf209a8b6c3314d64,68bdeea86d2564f9a09da4a0,,,,,,,PAX1145,PAX1145,,,,,,,FL1123,FL1123,,,,,,,2025-08-30 16:35:00,2025-08-30 16:35:00,,,,,,,true,true,,,,,,,G20,G20,,,,,,
68bdee95245a927ffb268f64,68bb1b90f209a8b6c3314b13,FL1052,Air India,2025-08-29 07:00:00,2025-08-29 07:00:00,G5,0,Dubai,Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-08 02:14:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bdee95245a927ffb268f65,68bb1baff209a8b6c3314b50,FL1113,Emirates,2025-08-30 13:30:00,2025-08-30 14:10:00,G17,40,Dubai,London,68bb1ddaf209a8b6c3314fa2,68bdeeb56d2564f9a09da569,,,,,,,,,,,,,,,BAG1219,BAG1219,,,,,,,,,,,,,,,PAX1052,PAX1052,,,,,,,,,,,,,,,FL1113,FL1113,,,,,,,,,,,,,,,Not Loaded,Not Loaded,,,,,,,,,,,,,,,2025-09-08 02:14:38,68bb1c8bf209a8b6c3314d07,68bdee946d2564f9a09da385,,,,,,,PAX1052,PAX1052,,,,,,,FL1113,FL1113,,,,,,,2025-08-30 12:21:00,2025-08-30 12:21:00,,,,,,,true,true,,,,,,,G17,G17,,,,,,
68bdee95245a927ffb268f66,68bb1bf0f209a8b6c3314bd2,FL1243,Lufthansa,2025-09-02 06:30:00,2025-09-02 06:45:00,G14,15,Dubai,Hong Kong,68bb1d88f209a8b6c3314eff,68bb1dc3f209a8b6c3314f74,68bb1e37f209a8b6c331505b,68bdee946d2564f9a09da386,68bdeeac6d2564f9a09da4de,68bdeedc6d2564f9a09da79b,,,,,,,,,,,BAG1056,BAG1173,BAG1404,BAG1056,BAG1173,BAG1404,,,,,,,,,,,PAX1199,PAX1199,PAX1199,PAX1199,PAX1199,PAX1199,,,,,,,,,,,FL1243,FL1243,FL1243,FL1243,FL1243,FL1243,,,,,,,,,,,Missing,Not Loaded,Loaded,Missing,Not Loaded,Loaded,,,,,,,,,,,2025-09-08 02:15:16,68bb1cd5f209a8b6c3314d9a,68bdeeb36d2564f9a09da542,,,,,,,PAX1199,PAX1199,,,,,,,FL1243,FL1243,,,,,,,2025-09-02 04:32:00,2025-09-02 04:32:00,,,,,,,false,false,,,,,,,G14,G14,,,,,,
68bdee95245a927ffb268f67,68bb1bc4f209a8b6c3314b7a,FL1155,Lufthansa,2025-08-31 10:30:00,2025-08-31 11:05:00,G7,35,Dubai,Istanbul,68bb1d89f209a8b6c3314f00,68bdee946d2564f9a09da389,,,,,,,,,,,,,,,BAG1057,BAG1057,,,,,,,,,,,,,,,PAX1068,PAX1068,,,,,,,,,,,,,,,FL1155,FL1155,,,,,,,,,,,,,,,Loaded,Loaded,,,,,,,,,,,,,,,2025-09-08 02:14:26,68bb1c93f209a8b6c3314d17,68bb1cadf209a8b6c3314d4a,68bdee986d2564f9a09da3b6,68bdeea26d2564f9a09da451,,,,,PAX1068,PAX1119,PAX1068,PAX1119,,,,,FL1155,FL1155,FL1155,FL1155,,,,,2025-08-31 08:47:00,2025-08-31 07:51:00,2025-08-31 08:47:00,2025-08-31 07:51:00,,,,,true,true,true,true,,,,,G7,G7,G7,G7,,,,
